# Constants and Parameters

# Final flow velocity (u_f): 1000 (m/s) - The final velocity of the flow
# Initial particle velocity (u_0): 0 (m/s) - The initial velocity of the particle
# Particle radius (r_is): 1e-05 (m) - The radius of the particle
# Nozzle radius (r_n): 0.5 (m) - The radius of the nozzle
# Particle density (q): 7874 (kg/m^3) - The density of the particle
# Gas density (q_g): 1.2754 (kg/m^3) - The density of the gas
# Gas constant (R): 8.31446 (J/(kg*K)) - The specific gas constant
# Gamma: 1.4# Molar mass of air (M): 0.029 (kg/mol) - The molar mass of air
# Gas temperature (T): 300 (K) - The temperature of the gas
# Reference temperature (T_0): 291.15 (K) - The reference temperature for gas
# Reference viscosity (eta_0): 1.827e-05 (Pa*s) - The reference viscosity of the gas
# Specific heat capacity of the gas (Cp): 460 (J/(kg*K)) - The specific heat capacity of the gas
# Speed of sound (Sound speed): 347.011 (m/s) - The speed of sound in the gas
# Dynamic viscosity (Viscosity): 1.91093e-05 (Pa*s) - The dynamic viscosity of the gas






# i  t  v  x  h  fi
453 0.00707014 669.393 3.18671 5.71406e-06 56.4918
454 0.00707586 669.499 3.19054 5.71406e-06 56.45
455 0.00708157 669.606 3.19436 5.71406e-06 56.4084
456 0.00708729 669.712 3.19819 5.71406e-06 56.3668
457 0.007093 669.818 3.20202 5.71406e-06 56.3253
458 0.00709871 669.925 3.20584 5.71406e-06 56.284
459 0.00710443 670.031 3.20967 5.71406e-06 56.2428
460 0.00711014 670.137 3.2135 5.71406e-06 56.2017
461 0.00711586 670.243 3.21733 5.71406e-06 56.1607
462 0.00712157 670.348 3.22116 5.71406e-06 56.1198
463 0.00712728 670.454 3.22499 5.71406e-06 56.079
464 0.007133 670.56 3.22882 5.71406e-06 56.0384
465 0.00713871 670.665 3.23266 5.71406e-06 55.9978
466 0.00714443 670.77 3.23649 5.71406e-06 55.9574
467 0.00715014 670.876 3.24032 5.71406e-06 55.9171
468 0.00715585 670.981 3.24415 5.71406e-06 55.8769
469 0.00716157 671.086 3.24799 5.71406e-06 55.8368
470 0.00716728 671.191 3.25182 5.71406e-06 55.7968
471 0.007173 671.295 3.25566 5.71406e-06 55.7569
472 0.00717871 671.4 3.2595 5.71406e-06 55.7171
473 0.00718443 671.505 3.26333 5.71406e-06 55.6774
474 0.00719014 671.609 3.26717 5.71406e-06 55.6379
475 0.00719585 671.713 3.27101 5.71406e-06 55.5984
476 0.00720157 671.818 3.27485 5.71406e-06 55.5591
477 0.00720728 671.922 3.27869 5.71406e-06 55.5198
478 0.007213 672.026 3.28252 5.71406e-06 55.4807
479 0.00721871 672.13 3.28637 5.71406e-06 55.4417
480 0.00722442 672.234 3.29021 5.71406e-06 55.4027
481 0.00723014 672.337 3.29405 5.71406e-06 55.3639
482 0.00723585 672.441 3.29789 5.71406e-06 55.3252
483 0.00724157 672.544 3.30173 5.71406e-06 55.2866
484 0.00724728 672.648 3.30558 5.71406e-06 55.2481
485 0.00725299 672.751 3.30942 5.71406e-06 55.2096
486 0.00725871 672.854 3.31326 5.71406e-06 55.1713
487 0.00726442 672.957 3.31711 5.71406e-06 55.1331
488 0.00727014 673.06 3.32095 5.71406e-06 55.095
489 0.00727585 673.163 3.3248 5.71406e-06 55.057
490 0.00728156 673.266 3.32865 5.71406e-06 55.0191
491 0.00728728 673.369 3.33249 5.71406e-06 54.9813
492 0.00729299 673.471 3.33634 5.71406e-06 54.9436
493 0.00729871 673.574 3.34019 5.71406e-06 54.906
494 0.00730442 673.676 3.34404 5.71406e-06 54.8685
495 0.00731013 673.778 3.34789 5.71406e-06 54.8311
496 0.00731585 673.88 3.35174 5.71406e-06 54.7938
497 0.00732156 673.982 3.35559 5.71406e-06 54.7566
498 0.00732728 674.084 3.35944 5.71406e-06 54.7194
499 0.00733299 674.186 3.36329 5.71406e-06 54.6824
500 0.0073387 674.288 3.36715 5.71406e-06 54.6455
501 0.00734442 674.39 3.371 5.71406e-06 54.6087
502 0.00735013 674.491 3.37485 5.71406e-06 54.5719
503 0.00735585 674.593 3.37871 5.71406e-06 54.5353
504 0.00736156 674.694 3.38256 5.71406e-06 54.4988
505 0.00736728 674.795 3.38642 5.71406e-06 54.4623
506 0.00737299 674.896 3.39028 5.71406e-06 54.426
507 0.0073787 674.997 3.39413 5.71406e-06 54.3897
508 0.00738442 675.098 3.39799 5.71406e-06 54.3535
509 0.00739013 675.199 3.40185 5.71406e-06 54.3175
510 0.00739585 675.3 3.40571 5.71406e-06 54.2815
511 0.00740156 675.401 3.40956 5.71406e-06 54.2456
512 0.00740727 675.501 3.41342 5.71406e-06 54.2098
513 0.00741299 675.602 3.41728 5.71406e-06 54.1741
514 0.0074187 675.702 3.42115 5.71406e-06 54.1385
515 0.00742442 675.802 3.42501 5.71406e-06 54.1029
516 0.00743013 675.903 3.42887 5.71406e-06 54.0675
517 0.00743584 676.003 3.43273 5.71406e-06 54.0322
518 0.00744156 676.103 3.43659 6.28547e-06 53.9969
519 0.00744784 676.213 3.44084 6.28547e-06 53.9582
520 0.00745413 676.322 3.44509 6.28547e-06 53.9197
521 0.00746041 676.432 3.44935 6.28547e-06 53.8812
522 0.0074667 676.541 3.4536 6.28547e-06 53.8428
523 0.00747299 676.651 3.45785 6.28547e-06 53.8046
524 0.00747927 676.76 3.4621 6.28547e-06 53.7664
525 0.00748556 676.869 3.46636 6.28547e-06 53.7284
526 0.00749184 676.978 3.47061 6.28547e-06 53.6905
527 0.00749813 677.087 3.47487 6.28547e-06 53.6526
528 0.00750441 677.196 3.47912 6.28547e-06 53.6149
529 0.0075107 677.305 3.48338 6.28547e-06 53.5773
530 0.00751698 677.414 3.48764 6.28547e-06 53.5398
531 0.00752327 677.522 3.4919 6.28547e-06 53.5024
532 0.00752955 677.63 3.49616 6.28547e-06 53.465
533 0.00753584 677.739 3.50042 6.28547e-06 53.4278
534 0.00754213 677.847 3.50468 6.28547e-06 53.3907
535 0.00754841 677.955 3.50894 6.28547e-06 53.3537
536 0.0075547 678.063 3.5132 6.28547e-06 53.3168
537 0.00756098 678.171 3.51746 6.28547e-06 53.28
538 0.00756727 678.278 3.52172 6.28547e-06 53.2433
539 0.00757355 678.386 3.52599 6.28547e-06 53.2066
540 0.00757984 678.494 3.53025 6.28547e-06 53.1701
541 0.00758612 678.601 3.53452 6.28547e-06 53.1337
542 0.00759241 678.708 3.53878 6.28547e-06 53.0974
543 0.00759869 678.815 3.54305 6.28547e-06 53.0612
544 0.00760498 678.922 3.54732 6.28547e-06 53.025
545 0.00761127 679.029 3.55158 6.28547e-06 52.989
546 0.00761755 679.136 3.55585 6.28547e-06 52.9531
547 0.00762384 679.243 3.56012 6.28547e-06 52.9172
548 0.00763012 679.35 3.56439 6.28547e-06 52.8815
549 0.00763641 679.456 3.56866 6.28547e-06 52.8458
550 0.00764269 679.563 3.57293 6.28547e-06 52.8103
551 0.00764898 679.669 3.5772 6.28547e-06 52.7748
552 0.00765526 679.775 3.58148 6.28547e-06 52.7395
553 0.00766155 679.881 3.58575 6.28547e-06 52.7042
554 0.00766783 679.987 3.59002 6.28547e-06 52.669
555 0.00767412 680.093 3.5943 6.28547e-06 52.6339
556 0.00768041 680.199 3.59857 6.28547e-06 52.5989
557 0.00768669 680.305 3.60285 6.28547e-06 52.564
558 0.00769298 680.41 3.60712 6.28547e-06 52.5292
559 0.00769926 680.516 3.6114 6.28547e-06 52.4945
560 0.00770555 680.621 3.61568 6.28547e-06 52.4599
561 0.00771183 680.726 3.61996 6.28547e-06 52.4253
562 0.00771812 680.831 3.62424 6.28547e-06 52.3909
563 0.0077244 680.936 3.62852 6.28547e-06 52.3565
564 0.00773069 681.041 3.6328 6.28547e-06 52.3222
565 0.00773697 681.146 3.63708 6.28547e-06 52.2881
566 0.00774326 681.251 3.64136 6.28547e-06 52.254
567 0.00774955 681.356 3.64564 6.28547e-06 52.22
568 0.00775583 681.46 3.64992 6.28547e-06 52.186
569 0.00776212 681.565 3.65421 6.28547e-06 52.1522
570 0.0077684 681.669 3.65849 6.28547e-06 52.1185
571 0.00777469 681.773 3.66278 6.28547e-06 52.0848
572 0.00778097 681.877 3.66706 6.28547e-06 52.0512
573 0.00778726 681.981 3.67135 6.28547e-06 52.0177
574 0.00779354 682.085 3.67564 6.28547e-06 51.9843
575 0.00779983 682.189 3.67992 6.28547e-06 51.951
576 0.00780612 682.293 3.68421 6.28547e-06 51.9178
577 0.0078124 682.396 3.6885 6.28547e-06 51.8846
578 0.00781869 682.5 3.69279 6.28547e-06 51.8516
579 0.00782497 682.603 3.69708 6.28547e-06 51.8186
580 0.00783126 682.707 3.70137 6.28547e-06 51.7857
581 0.00783754 682.81 3.70566 6.28547e-06 51.7529
582 0.00784383 682.913 3.70995 6.28547e-06 51.7202
583 0.00785011 683.016 3.71425 6.28547e-06 51.6875
584 0.0078564 683.119 3.71854 6.28547e-06 51.655
585 0.00786268 683.222 3.72283 6.28547e-06 51.6225
586 0.00786897 683.325 3.72713 6.28547e-06 51.5901
587 0.00787526 683.427 3.73142 6.28547e-06 51.5578
588 0.00788154 683.53 3.73572 6.28547e-06 51.5255
589 0.00788783 683.632 3.74002 6.28547e-06 51.4934
590 0.00789411 683.735 3.74431 6.28547e-06 51.4613
591 0.0079004 683.837 3.74861 6.28547e-06 51.4293
592 0.00790668 683.939 3.75291 6.28547e-06 51.3974
593 0.00791297 684.041 3.75721 6.28547e-06 51.3655
594 0.00791925 684.143 3.76151 6.28547e-06 51.3338
595 0.00792554 684.245 3.76581 6.28547e-06 51.3021
596 0.00793182 684.347 3.77011 6.28547e-06 51.2705
597 0.00793811 684.448 3.77441 6.28547e-06 51.2389
598 0.0079444 684.55 3.77872 6.28547e-06 51.2075
599 0.00795068 684.651 3.78302 6.28547e-06 51.1761
600 0.00795697 684.753 3.78732 6.28547e-06 51.1448
601 0.00796325 684.854 3.79163 6.28547e-06 51.1136
602 0.00796954 684.955 3.79593 6.28547e-06 51.0825
603 0.00797582 685.056 3.80024 6.28547e-06 51.0514
604 0.00798211 685.157 3.80454 6.28547e-06 51.0204
605 0.00798839 685.258 3.80885 6.28547e-06 50.9895
606 0.00799468 685.359 3.81316 6.28547e-06 50.9587
607 0.00800096 685.46 3.81747 6.28547e-06 50.9279
608 0.00800725 685.56 3.82177 6.28547e-06 50.8972
609 0.00801354 685.661 3.82608 6.28547e-06 50.8666
610 0.00801982 685.761 3.83039 6.28547e-06 50.836
611 0.00802611 685.862 3.8347 6.28547e-06 50.8056
612 0.00803239 685.962 3.83902 6.28547e-06 50.7752
613 0.00803868 686.062 3.84333 6.28547e-06 50.7449
614 0.00804496 686.162 3.84764 6.28547e-06 50.7146
615 0.00805125 686.262 3.85195 6.91402e-06 50.6844
616 0.00805816 686.372 3.8567 6.91402e-06 50.6513
617 0.00806508 686.482 3.86144 6.91402e-06 50.6183
618 0.00807199 686.592 3.86619 6.91402e-06 50.5854
619 0.0080789 686.701 3.87094 6.91402e-06 50.5525
620 0.00808582 686.811 3.87569 6.91402e-06 50.5198
621 0.00809273 686.92 3.88044 6.91402e-06 50.4871
622 0.00809965 687.029 3.88519 6.91402e-06 50.4545
623 0.00810656 687.138 3.88994 6.91402e-06 50.422
624 0.00811347 687.247 3.89469 6.91402e-06 50.3895
625 0.00812039 687.356 3.89944 6.91402e-06 50.3572
626 0.0081273 687.465 3.90419 6.91402e-06 50.325
627 0.00813422 687.574 3.90895 6.91402e-06 50.2928
628 0.00814113 687.682 3.9137 6.91402e-06 50.2607
629 0.00814804 687.791 3.91846 6.91402e-06 50.2287
630 0.00815496 687.899 3.92321 6.91402e-06 50.1968
631 0.00816187 688.007 3.92797 6.91402e-06 50.1649
632 0.00816879 688.116 3.93272 6.91402e-06 50.1332
633 0.0081757 688.224 3.93748 6.91402e-06 50.1015
634 0.00818261 688.332 3.94224 6.91402e-06 50.0699
635 0.00818953 688.439 3.947 6.91402e-06 50.0384
636 0.00819644 688.547 3.95176 6.91402e-06 50.0069
637 0.00820336 688.655 3.95652 6.91402e-06 49.9756
638 0.00821027 688.762 3.96128 6.91402e-06 49.9443
639 0.00821718 688.87 3.96605 6.91402e-06 49.9131
640 0.0082241 688.977 3.97081 6.91402e-06 49.882
641 0.00823101 689.084 3.97557 6.91402e-06 49.851
642 0.00823793 689.191 3.98034 6.91402e-06 49.82
643 0.00824484 689.298 3.9851 6.91402e-06 49.7891
644 0.00825175 689.405 3.98987 6.91402e-06 49.7583
645 0.00825867 689.512 3.99464 6.91402e-06 49.7276
646 0.00826558 689.619 3.9994 6.91402e-06 49.6969
647 0.0082725 689.725 4.00417 6.91402e-06 49.6664
648 0.00827941 689.832 4.00894 6.91402e-06 49.6359
649 0.00828633 689.938 4.01371 6.91402e-06 49.6055
650 0.00829324 690.045 4.01848 6.91402e-06 49.5751
651 0.00830015 690.151 4.02325 6.91402e-06 49.5449
652 0.00830707 690.257 4.02803 6.91402e-06 49.5147
653 0.00831398 690.363 4.0328 6.91402e-06 49.4845
654 0.0083209 690.469 4.03757 6.91402e-06 49.4545
655 0.00832781 690.575 4.04235 6.91402e-06 49.4245
656 0.00833472 690.68 4.04712 6.91402e-06 49.3946
657 0.00834164 690.786 4.0519 6.91402e-06 49.3648
658 0.00834855 690.891 4.05667 6.91402e-06 49.3351
659 0.00835547 690.997 4.06145 6.91402e-06 49.3054
660 0.00836238 691.102 4.06623 6.91402e-06 49.2758
661 0.00836929 691.207 4.07101 6.91402e-06 49.2463
662 0.00837621 691.312 4.07579 6.91402e-06 49.2168
663 0.00838312 691.417 4.08057 6.91402e-06 49.1874
664 0.00839004 691.522 4.08535 6.91402e-06 49.1581
665 0.00839695 691.627 4.09013 6.91402e-06 49.1289
666 0.00840386 691.732 4.09491 6.91402e-06 49.0997
667 0.00841078 691.836 4.09969 6.91402e-06 49.0706
668 0.00841769 691.941 4.10448 6.91402e-06 49.0416
669 0.00842461 692.045 4.10926 6.91402e-06 49.0126
670 0.00843152 692.15 4.11405 6.91402e-06 48.9837
671 0.00843843 692.254 4.11883 6.91402e-06 48.9549
672 0.00844535 692.358 4.12362 6.91402e-06 48.9262
673 0.00845226 692.462 4.12841 6.91402e-06 48.8975
674 0.00845918 692.566 4.1332 6.91402e-06 48.8689
675 0.00846609 692.67 4.13798 6.91402e-06 48.8404
676 0.008473 692.773 4.14277 6.91402e-06 48.8119
677 0.00847992 692.877 4.14756 6.91402e-06 48.7835
678 0.00848683 692.981 4.15236 6.91402e-06 48.7551
679 0.00849375 693.084 4.15715 6.91402e-06 48.7269
680 0.00850066 693.187 4.16194 6.91402e-06 48.6987
681 0.00850757 693.291 4.16673 6.91402e-06 48.6705
682 0.00851449 693.394 4.17153 6.91402e-06 48.6425
683 0.0085214 693.497 4.17632 6.91402e-06 48.6145
684 0.00852832 693.6 4.18112 6.91402e-06 48.5865
685 0.00853523 693.703 4.18591 6.91402e-06 48.5587
686 0.00854214 693.805 4.19071 6.91402e-06 48.5309
687 0.00854906 693.908 4.19551 6.91402e-06 48.5031
688 0.00855597 694.011 4.2003 6.91402e-06 48.4755
689 0.00856289 694.113 4.2051 6.91402e-06 48.4478
690 0.0085698 694.216 4.2099 6.91402e-06 48.4203
691 0.00857671 694.318 4.2147 6.91402e-06 48.3928
692 0.00858363 694.42 4.2195 6.91402e-06 48.3654
693 0.00859054 694.522 4.2243 6.91402e-06 48.3381
694 0.00859746 694.624 4.22911 6.91402e-06 48.3108
695 0.00860437 694.726 4.23391 6.91402e-06 48.2836
696 0.00861128 694.828 4.23871 6.91402e-06 48.2564
697 0.0086182 694.93 4.24352 6.91402e-06 48.2293
698 0.00862511 695.032 4.24832 6.91402e-06 48.2023
699 0.00863203 695.133 4.25313 6.91402e-06 48.1753
700 0.00863894 695.235 4.25794 6.91402e-06 48.1484
701 0.00864585 695.336 4.26274 6.91402e-06 48.1215
702 0.00865277 695.438 4.26755 6.91402e-06 48.0948
703 0.00865968 695.539 4.27236 6.91402e-06 48.068
704 0.0086666 695.64 4.27717 6.91402e-06 48.0414
705 0.00867351 695.741 4.28198 6.91402e-06 48.0148
706 0.00868042 695.842 4.28679 6.91402e-06 47.9882
707 0.00868734 695.943 4.2916 6.91402e-06 47.9618
708 0.00869425 696.044 4.29641 6.91402e-06 47.9353
709 0.00870117 696.144 4.30123 6.91402e-06 47.909
710 0.00870808 696.245 4.30604 6.91402e-06 47.8827
711 0.00871499 696.345 4.31085 6.91402e-06 47.8564
712 0.00872191 696.446 4.31567 6.91402e-06 47.8303
713 0.00872882 696.546 4.32048 6.91402e-06 47.8041
714 0.00873574 696.646 4.3253 6.91402e-06 47.7781
715 0.00874265 696.747 4.33012 6.91402e-06 47.7521
716 0.00874956 696.847 4.33493 6.91402e-06 47.7261
717 0.00875648 696.947 4.33975 7.60542e-06 47.7003
718 0.00876408 697.057 4.34505 7.60542e-06 47.6719
719 0.00877169 697.166 4.35036 7.60542e-06 47.6435
720 0.00877929 697.276 4.35566 7.60542e-06 47.6153
721 0.0087869 697.386 4.36096 7.60542e-06 47.5871
722 0.00879451 697.495 4.36627 7.60542e-06 47.5589
723 0.00880211 697.604 4.37157 7.60542e-06 47.5309
724 0.00880972 697.714 4.37688 7.60542e-06 47.5029
725 0.00881732 697.823 4.38218 7.60542e-06 47.475
726 0.00882493 697.932 4.38749 7.60542e-06 47.4471
727 0.00883253 698.041 4.3928 7.60542e-06 47.4193
728 0.00884014 698.15 4.39811 7.60542e-06 47.3916
729 0.00884774 698.258 4.40342 7.60542e-06 47.364
730 0.00885535 698.367 4.40873 7.60542e-06 47.3364
731 0.00886295 698.476 4.41404 7.60542e-06 47.3089
732 0.00887056 698.584 4.41936 7.60542e-06 47.2814
733 0.00887816 698.692 4.42467 7.60542e-06 47.254
734 0.00888577 698.801 4.42998 7.60542e-06 47.2267
735 0.00889338 698.909 4.4353 7.60542e-06 47.1995
736 0.00890098 699.017 4.44061 7.60542e-06 47.1723
737 0.00890859 699.125 4.44593 7.60542e-06 47.1451
738 0.00891619 699.233 4.45125 7.60542e-06 47.1181
739 0.0089238 699.34 4.45657 7.60542e-06 47.0911
740 0.0089314 699.448 4.46189 7.60542e-06 47.0642
741 0.00893901 699.555 4.46721 7.60542e-06 47.0373
742 0.00894661 699.663 4.47253 7.60542e-06 47.0105
743 0.00895422 699.77 4.47785 7.60542e-06 46.9838
744 0.00896182 699.877 4.48317 7.60542e-06 46.9571
745 0.00896943 699.985 4.48849 7.60542e-06 46.9305
746 0.00897704 700.092 4.49382 7.60542e-06 46.9039
747 0.00898464 700.199 4.49914 7.60542e-06 46.8775
748 0.00899225 700.305 4.50447 7.60542e-06 46.851
749 0.00899985 700.412 4.5098 7.60542e-06 46.8247
750 0.00900746 700.519 4.51512 7.60542e-06 46.7984
751 0.00901506 700.625 4.52045 7.60542e-06 46.7721
752 0.00902267 700.732 4.52578 7.60542e-06 46.746
753 0.00903027 700.838 4.53111 7.60542e-06 46.7199
754 0.00903788 700.944 4.53644 7.60542e-06 46.6938
755 0.00904548 701.05 4.54177 7.60542e-06 46.6678
756 0.00905309 701.157 4.5471 7.60542e-06 46.6419
757 0.00906069 701.263 4.55244 7.60542e-06 46.616
758 0.0090683 701.368 4.55777 7.60542e-06 46.5902
759 0.00907591 701.474 4.56311 7.60542e-06 46.5645
760 0.00908351 701.58 4.56844 7.60542e-06 46.5388
761 0.00909112 701.685 4.57378 7.60542e-06 46.5131
762 0.00909872 701.791 4.57911 7.60542e-06 46.4876
763 0.00910633 701.896 4.58445 7.60542e-06 46.462
764 0.00911393 702.002 4.58979 7.60542e-06 46.4366
765 0.00912154 702.107 4.59513 7.60542e-06 46.4112
766 0.00912914 702.212 4.60047 7.60542e-06 46.3858
767 0.00913675 702.317 4.60581 7.60542e-06 46.3606
768 0.00914435 702.422 4.61115 7.60542e-06 46.3353
769 0.00915196 702.527 4.6165 7.60542e-06 46.3102
770 0.00915957 702.631 4.62184 7.60542e-06 46.2851
771 0.00916717 702.736 4.62718 7.60542e-06 46.26
772 0.00917478 702.84 4.63253 7.60542e-06 46.235
773 0.00918238 702.945 4.63787 7.60542e-06 46.2101
774 0.00918999 703.049 4.64322 7.60542e-06 46.1852
775 0.00919759 703.154 4.64857 7.60542e-06 46.1604
776 0.0092052 703.258 4.65392 7.60542e-06 46.1356
777 0.0092128 703.362 4.65926 7.60542e-06 46.1109
778 0.00922041 703.466 4.66461 7.60542e-06 46.0862
779 0.00922801 703.57 4.66997 7.60542e-06 46.0616
780 0.00923562 703.673 4.67532 7.60542e-06 46.0371
781 0.00924322 703.777 4.68067 7.60542e-06 46.0126
782 0.00925083 703.881 4.68602 7.60542e-06 45.9881
783 0.00925844 703.984 4.69138 7.60542e-06 45.9637
784 0.00926604 704.088 4.69673 7.60542e-06 45.9394
785 0.00927365 704.191 4.70208 7.60542e-06 45.9151
786 0.00928125 704.294 4.70744 7.60542e-06 45.8909
787 0.00928886 704.397 4.7128 7.60542e-06 45.8667
788 0.00929646 704.501 4.71816 7.60542e-06 45.8426
789 0.00930407 704.604 4.72351 7.60542e-06 45.8185
790 0.00931167 704.706 4.72887 7.60542e-06 45.7945
791 0.00931928 704.809 4.73423 7.60542e-06 45.7706
792 0.00932688 704.912 4.73959 7.60542e-06 45.7467
793 0.00933449 705.015 4.74496 7.60542e-06 45.7228
794 0.0093421 705.117 4.75032 7.60542e-06 45.699
795 0.0093497 705.22 4.75568 7.60542e-06 45.6753
796 0.00935731 705.322 4.76104 7.60542e-06 45.6516
797 0.00936491 705.424 4.76641 7.60542e-06 45.6279
798 0.00937252 705.526 4.77177 7.60542e-06 45.6043
799 0.00938012 705.628 4.77714 7.60542e-06 45.5808
800 0.00938773 705.73 4.78251 7.60542e-06 45.5573
801 0.00939533 705.832 4.78788 7.60542e-06 45.5339
802 0.00940294 705.934 4.79324 7.60542e-06 45.5105
803 0.00941054 706.036 4.79861 7.60542e-06 45.4871
804 0.00941815 706.138 4.80398 7.60542e-06 45.4638
805 0.00942576 706.239 4.80935 7.60542e-06 45.4406
806 0.00943336 706.341 4.81473 7.60542e-06 45.4174
807 0.00944097 706.442 4.8201 7.60542e-06 45.3943
808 0.00944857 706.543 4.82547 7.60542e-06 45.3712
809 0.00945618 706.645 4.83085 7.60542e-06 45.3481
810 0.00946378 706.746 4.83622 7.60542e-06 45.3251
811 0.00947139 706.847 4.8416 7.60542e-06 45.3022
812 0.00947899 706.948 4.84697 7.60542e-06 45.2793
813 0.0094866 707.049 4.85235 7.60542e-06 45.2565
814 0.0094942 707.149 4.85773 7.60542e-06 45.2337
815 0.00950181 707.25 4.86311 7.60542e-06 45.2109
816 0.00950941 707.351 4.86848 7.60542e-06 45.1882
817 0.00951702 707.451 4.87386 7.60542e-06 45.1656
818 0.00952463 707.552 4.87925 7.60542e-06 45.143
819 0.00953223 707.652 4.88463 7.60542e-06 45.1204
820 0.00953984 707.752 4.89001 7.60542e-06 45.0979
821 0.00954744 707.853 4.89539 7.60542e-06 45.0754
822 0.00955505 707.953 4.90078 7.60542e-06 45.053
823 0.00956265 708.053 4.90616 7.60542e-06 45.0306
824 0.00957026 708.153 4.91155 8.36596e-06 45.0083
825 0.00957862 708.262 4.91747 8.36596e-06 44.9838
826 0.00958699 708.372 4.9234 8.36596e-06 44.9594
827 0.00959536 708.482 4.92932 8.36596e-06 44.935
828 0.00960372 708.591 4.93525 8.36596e-06 44.9106
829 0.00961209 708.701 4.94118 8.36596e-06 44.8864
830 0.00962045 708.81 4.94711 8.36596e-06 44.8621
831 0.00962882 708.919 4.95304 8.36596e-06 44.838
832 0.00963719 709.028 4.95897 8.36596e-06 44.8139
833 0.00964555 709.138 4.9649 8.36596e-06 44.7898
834 0.00965392 709.246 4.97084 8.36596e-06 44.7658
835 0.00966228 709.355 4.97677 8.36596e-06 44.7419
836 0.00967065 709.464 4.98271 8.36596e-06 44.718
837 0.00967902 709.573 4.98864 8.36596e-06 44.6941
838 0.00968738 709.681 4.99458 8.36596e-06 44.6703
839 0.00969575 709.79 5.00052 8.36596e-06 44.6466
840 0.00970411 709.898 5.00645 8.36596e-06 44.6229
841 0.00971248 710.006 5.01239 8.36596e-06 44.5993
842 0.00972085 710.114 5.01833 8.36596e-06 44.5757
843 0.00972921 710.222 5.02427 8.36596e-06 44.5522
844 0.00973758 710.33 5.03022 8.36596e-06 44.5287
845 0.00974594 710.438 5.03616 8.36596e-06 44.5053
846 0.00975431 710.546 5.0421 8.36596e-06 44.4819
847 0.00976268 710.654 5.04805 8.36596e-06 44.4586
848 0.00977104 710.761 5.05399 8.36596e-06 44.4353
849 0.00977941 710.869 5.05994 8.36596e-06 44.4121
850 0.00978777 710.976 5.06589 8.36596e-06 44.389
851 0.00979614 711.083 5.07184 8.36596e-06 44.3659
852 0.0098045 711.191 5.07779 8.36596e-06 44.3428
853 0.00981287 711.298 5.08374 8.36596e-06 44.3198
854 0.00982124 711.405 5.08969 8.36596e-06 44.2968
855 0.0098296 711.512 5.09564 8.36596e-06 44.2739
856 0.00983797 711.618 5.10159 8.36596e-06 44.2511
857 0.00984633 711.725 5.10755 8.36596e-06 44.2282
858 0.0098547 711.832 5.1135 8.36596e-06 44.2055
859 0.00986307 711.938 5.11946 8.36596e-06 44.1828
860 0.00987143 712.045 5.12541 8.36596e-06 44.1601
861 0.0098798 712.151 5.13137 8.36596e-06 44.1375
862 0.00988816 712.257 5.13733 8.36596e-06 44.1149
863 0.00989653 712.363 5.14329 8.36596e-06 44.0924
864 0.0099049 712.469 5.14925 8.36596e-06 44.0699
865 0.00991326 712.575 5.15521 8.36596e-06 44.0475
866 0.00992163 712.681 5.16117 8.36596e-06 44.0252
867 0.00992999 712.787 5.16713 8.36596e-06 44.0028
868 0.00993836 712.893 5.1731 8.36596e-06 43.9805
869 0.00994673 712.998 5.17906 8.36596e-06 43.9583
870 0.00995509 713.104 5.18503 8.36596e-06 43.9361
871 0.00996346 713.209 5.19099 8.36596e-06 43.914
872 0.00997182 713.315 5.19696 8.36596e-06 43.8919
873 0.00998019 713.42 5.20293 8.36596e-06 43.8699
874 0.00998856 713.525 5.2089 8.36596e-06 43.8479
875 0.00999692 713.63 5.21487 8.36596e-06 43.8259
876 0.0100053 713.735 5.22084 8.36596e-06 43.804
877 0.0100137 713.84 5.22681 8.36596e-06 43.7822
878 0.010022 713.945 5.23278 8.36596e-06 43.7604
879 0.0100304 714.049 5.23876 8.36596e-06 43.7386
880 0.0100388 714.154 5.24473 8.36596e-06 43.7169
881 0.0100471 714.258 5.2507 8.36596e-06 43.6952
882 0.0100555 714.363 5.25668 8.36596e-06 43.6736
883 0.0100638 714.467 5.26266 8.36596e-06 43.652
884 0.0100722 714.571 5.26863 8.36596e-06 43.6305
885 0.0100806 714.675 5.27461 8.36596e-06 43.609
886 0.0100889 714.78 5.28059 8.36596e-06 43.5875
887 0.0100973 714.883 5.28657 8.36596e-06 43.5661
888 0.0101057 714.987 5.29255 8.36596e-06 43.5448
889 0.010114 715.091 5.29854 8.36596e-06 43.5234
890 0.0101224 715.195 5.30452 8.36596e-06 43.5022
891 0.0101308 715.298 5.3105 8.36596e-06 43.4809
892 0.0101391 715.402 5.31649 8.36596e-06 43.4598
893 0.0101475 715.505 5.32247 8.36596e-06 43.4386
894 0.0101559 715.609 5.32846 8.36596e-06 43.4175
895 0.0101642 715.712 5.33445 8.36596e-06 43.3965
